Round/Game,Winner,Loser,Crash,Timeout,Map,Duration,W Score,L Score,(W-L)/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,Win Addr,Lose Addr,Start,Finish,Round/Game,,Bot,Games,Win,Loss,Win %,AvgTime,Hour,Crash,Timeout
6 / 01277,Overkill,UAlbertaBot,FALSE,FALSE,CircuitBreaker,00:19:16,65458,17398,0.7342,2,0,0,0,0,0,/192.168.0.13,/192.168.0.23,20160925_143558,20160925_144213,7 / 01277,,,,,,,,,,
6 / 01314,Overkill,CruzBot,FALSE,FALSE,CircuitBreaker,00:17:39,54544,15188,0.72153,3,0,0,8,0,0,/192.168.0.43,/192.168.0.32,20160925_150221,20160925_150840,7 / 01314,,,,,,,,,,
6 / 01331,Overkill,MegaBot,FALSE,FALSE,CircuitBreaker,00:19:44,112278,60749,0.45894,2,0,0,0,0,0,/192.168.0.34,/192.168.0.33,20160925_152013,20160925_152526,7 / 01331,,,,,,,,,,
6 / 01347,Overkill,NUSBot,FALSE,FALSE,CircuitBreaker,00:19:40,86493,42213,0.51194,0,0,0,5,0,0,/192.168.0.31,/192.168.0.41,20160925_153258,20160925_153928,7 / 01347,,,,,,,,,,
6 / 01362,Overkill,Skynet,FALSE,FALSE,CircuitBreaker,00:15:19,70618,36257,0.48657,0,0,0,3,0,0,/192.168.0.34,/192.168.0.12,20160925_154712,20160925_155158,7 / 01362,,,,,,,,,,
6 / 01389,Overkill,Ximp,FALSE,FALSE,CircuitBreaker,00:17:37,73371,60209,0.17939,4,0,0,60,0,0,/192.168.0.13,/192.168.0.41,20160925_161013,20160925_161526,7 / 01389,,,,,,,,,,
6 / 01401,Overkill,IceBot,FALSE,FALSE,CircuitBreaker,00:16:20,80036,40535,0.49353,2,0,0,0,0,0,/192.168.0.34,/192.168.0.33,20160925_161946,20160925_162458,7 / 01401,,,,,,,,,,
6 / 01431,Overkill,Oritaka,FALSE,FALSE,CircuitBreaker,00:12:33,50014,17550,0.64909,0,0,0,0,0,0,/192.168.0.32,/192.168.0.11,20160925_164330,20160925_164702,7 / 01431,,,,,,,,,,
6 / 01439,Overkill,SRbotOne,FALSE,FALSE,CircuitBreaker,00:18:38,66297,41531,0.37356,0,0,0,19,0,0,/192.168.0.23,/192.168.0.22,20160925_165029,20160925_165558,7 / 01439,,,,,,,,,,
6 / 01446,Overkill,TerranUAB,FALSE,FALSE,CircuitBreaker,00:16:11,58989,32209,0.45398,0,0,0,0,0,0,/192.168.0.44,/192.168.0.12,20160925_165643,20160925_170048,7 / 01446,,,,,,,,,,
6 / 01452,Overkill,Tyr,FALSE,FALSE,CircuitBreaker,00:03:26,3765,450,0.88024,0,0,0,0,0,0,/192.168.0.13,/192.168.0.32,20160925_170106,20160925_170213,7 / 01452,,,,,,,,,,
6 / 01457,Overkill,Cimex,FALSE,FALSE,CircuitBreaker,00:12:00,30119,11174,0.62898,0,0,0,2,0,0,/192.168.0.12,/192.168.0.32,20160925_170440,20160925_170737,7 / 01457,,,,,,,,,,
6 / 01461,Overkill,GarmBot,FALSE,FALSE,CircuitBreaker,00:11:54,29531,10536,0.6432,0,0,0,0,0,0,/192.168.0.23,/192.168.0.43,20160925_170737,20160925_171058,7 / 01461,,,,,,,,,,
6 / 01464,Overkill,JiaBot,FALSE,FALSE,CircuitBreaker,00:12:13,37761,14993,0.60293,0,0,0,0,0,0,/192.168.0.31,/192.168.0.33,20160925_171009,20160925_171248,7 / 01464,,,,,,,,,,
7 / 01487,Overkill,UAlbertaBot,FALSE,UAlbertaBot,EmpireoftheSun,00:17:19,46816,40917,0.126,0,0,0,321,0,0,/192.168.0.13,/192.168.0.23,20160925_173042,20160925_173654,8 / 01487,,,,,,,,,,
7 / 01524,Overkill,CruzBot,FALSE,FALSE,EmpireoftheSun,00:15:06,53163,24713,0.53514,0,0,0,2,0,0,/192.168.0.42,/192.168.0.23,20160925_180217,20160925_180614,8 / 01524,,,,,,,,,,
7 / 01541,Overkill,MegaBot,FALSE,MegaBot,EmpireoftheSun,00:09:41,22467,16757,0.25414,0,0,0,321,0,0,/192.168.0.11,/192.168.0.43,20160925_182021,20160925_182425,8 / 01541,,,,,,,,,,
7 / 01557,Overkill,NUSBot,FALSE,FALSE,EmpireoftheSun,00:14:24,53541,20668,0.61397,0,0,0,0,0,0,/192.168.0.31,/192.168.0.13,20160925_183418,20160925_183821,8 / 01557,,,,,,,,,,
7 / 01599,Overkill,Ximp,FALSE,FALSE,EmpireoftheSun,00:19:53,89270,91317,-0.02242,1,0,0,21,0,0,/192.168.0.33,/192.168.0.11,20160925_191045,20160925_191644,8 / 01599,,,,,,,,,,
7 / 01641,Overkill,Oritaka,FALSE,FALSE,EmpireoftheSun,00:16:11,62535,19394,0.68986,0,0,0,0,0,0,/192.168.0.12,/192.168.0.22,20160925_194418,20160925_194907,8 / 01641,,,,,,,,,,
7 / 01649,Overkill,SRbotOne,FALSE,FALSE,EmpireoftheSun,00:17:53,68556,38441,0.43927,1,0,0,213,0,0,/192.168.0.12,/192.168.0.13,20160925_195058,20160925_195618,8 / 01649,,,,,,,,,,
7 / 01656,Overkill,TerranUAB,FALSE,FALSE,EmpireoftheSun,00:14:12,48320,24525,0.49244,1,0,0,0,0,0,/192.168.0.32,/192.168.0.43,20160925_195557,20160925_195927,8 / 01656,,,,,,,,,,
7 / 01662,Overkill,Tyr,FALSE,FALSE,EmpireoftheSun,00:04:10,4605,450,0.90208,0,0,0,0,0,0,/192.168.0.41,/192.168.0.13,20160925_200047,20160925_200154,8 / 01662,,,,,,,,,,
7 / 01667,Overkill,Cimex,FALSE,FALSE,EmpireoftheSun,00:14:41,50307,18910,0.6241,0,0,0,0,0,0,/192.168.0.12,/192.168.0.41,20160925_200417,20160925_200817,8 / 01667,,,,,,,,,,
7 / 01671,Overkill,GarmBot,FALSE,FALSE,EmpireoftheSun,00:10:48,30791,9804,0.68157,0,0,0,0,0,0,/192.168.0.44,/192.168.0.34,20160925_200659,20160925_200947,8 / 01671,,,,,,,,,,
7 / 01678,Overkill,ZZZKBot,FALSE,FALSE,EmpireoftheSun,00:12:55,40223,17274,0.57053,1,0,0,0,0,0,/192.168.0.22,/192.168.0.11,20160925_201219,20160925_201510,8 / 01678,,,,,,,,,,
8 / 01716,Overkill,Aiur,FALSE,FALSE,Fortress,00:14:33,49865,18132,0.63637,0,0,0,0,0,0,/192.168.0.43,/192.168.0.42,20160925_204826,20160925_205210,9 / 01716,,,,,,,,,,
8 / 01734,Overkill,CruzBot,FALSE,FALSE,Fortress,00:13:54,43983,14231,0.67643,0,0,0,5,0,0,/192.168.0.43,/192.168.0.34,20160925_210215,20160925_210613,9 / 01734,,,,,,,,,,
8 / 01767,Overkill,NUSBot,FALSE,FALSE,Fortress,00:12:49,43078,16504,0.61687,0,0,0,1,0,0,/192.168.0.41,/192.168.0.13,20160925_213238,20160925_213545,9 / 01767,,,,,,,,,,
8 / 01782,Overkill,Skynet,FALSE,FALSE,Fortress,00:14:55,60961,27557,0.54795,0,0,0,17,0,0,/192.168.0.12,/192.168.0.32,20160925_214403,20160925_214835,9 / 01782,,,,,,,,,,
8 / 01809,Overkill,Ximp,FALSE,Ximp,Fortress,00:15:37,57463,54539,0.05088,1,0,0,321,0,0,/192.168.0.13,/192.168.0.41,20160925_220558,20160925_221043,9 / 01809,,,,,,,,,,
8 / 01821,Overkill,IceBot,FALSE,FALSE,Fortress,00:16:15,82987,58023,0.30081,0,0,0,0,0,0,/192.168.0.13,/192.168.0.32,20160925_221537,20160925_222030,9 / 01821,,,,,,,,,,
8 / 01842,Overkill,LetaBot,FALSE,FALSE,Fortress,00:17:35,76360,68663,0.1008,5,0,0,0,0,0,/192.168.0.34,/192.168.0.41,20160925_223151,20160925_223903,9 / 01842,,,,,,,,,,
8 / 01851,Overkill,Oritaka,FALSE,FALSE,Fortress,00:13:29,60174,26173,0.56504,1,0,0,0,0,0,/192.168.0.23,/192.168.0.11,20160925_224258,20160925_224639,9 / 01851,,,,,,,,,,
8 / 01859,Overkill,SRbotOne,FALSE,FALSE,Fortress,00:15:17,47060,31910,0.32192,0,0,0,44,0,0,/192.168.0.11,/192.168.0.41,20160925_225025,20160925_225524,9 / 01859,,,,,,,,,,
8 / 01866,Overkill,TerranUAB,FALSE,FALSE,Fortress,00:11:05,25731,10345,0.59793,0,0,0,0,0,0,/192.168.0.34,/192.168.0.23,20160925_225756,20160925_230033,9 / 01866,,,,,,,,,,
8 / 01872,Overkill,Tyr,FALSE,FALSE,Fortress,00:04:37,5710,450,0.92103,0,0,0,0,0,0,/192.168.0.33,/192.168.0.43,20160925_230224,20160925_230339,9 / 01872,,,,,,,,,,
8 / 01877,Overkill,Cimex,FALSE,FALSE,Fortress,00:13:55,43413,19062,0.5609,0,0,0,0,0,0,/192.168.0.33,/192.168.0.23,20160925_230600,20160925_230928,9 / 01877,,,,,,,,,,
8 / 01881,Overkill,GarmBot,FALSE,FALSE,Fortress,00:10:18,26055,10371,0.60193,0,0,0,0,0,0,/192.168.0.31,/192.168.0.34,20160925_230859,20160925_231154,9 / 01881,,,,,,,,,,
8 / 01888,Overkill,ZZZKBot,FALSE,FALSE,Fortress,00:13:59,35395,15474,0.5628,0,0,0,0,0,0,/192.168.0.43,/192.168.0.34,20160925_231524,20160925_231824,9 / 01888,,,,,,,,,,
9 / 01907,Overkill,UAlbertaBot,FALSE,FALSE,Python,00:19:44,82128,33624,0.59058,0,0,0,11,0,0,/192.168.0.12,/192.168.0.13,20160925_233328,20160925_234031,10 / 01907,,,,,,,,,,
9 / 01944,Overkill,CruzBot,FALSE,FALSE,Python,00:08:10,13296,3028,0.7722,0,0,0,3,0,0,/192.168.0.43,/192.168.0.42,20160926_000006,20160926_000212,10 / 01944,,,,,,,,,,
9 / 01961,Overkill,MegaBot,FALSE,MegaBot,Python,00:12:52,36882,35661,0.0331,0,0,0,321,0,0,/192.168.0.42,/192.168.0.23,20160926_001235,20160926_001932,10 / 01961,,,,,,,,,,
9 / 01992,Overkill,Skynet,FALSE,FALSE,Python,00:17:52,87034,46326,0.46772,5,0,0,8,0,0,/192.168.0.11,/192.168.0.31,20160926_003601,20160926_004226,10 / 01992,,,,,,,,,,
9 / 02019,Overkill,Ximp,FALSE,FALSE,Python,00:17:27,72250,61879,0.14354,0,0,0,20,0,0,/192.168.0.22,/192.168.0.23,20160926_005655,20160926_010133,10 / 02019,,,,,,,,,,
9 / 02061,Overkill,Oritaka,FALSE,FALSE,Python,00:12:20,38827,15743,0.59452,0,0,0,0,0,0,/192.168.0.32,/192.168.0.44,20160926_012832,20160926_013132,10 / 02061,,,,,,,,,,
9 / 02069,Overkill,SRbotOne,FALSE,FALSE,Python,00:14:59,48704,22524,0.53752,0,0,0,136,0,0,/192.168.0.12,/192.168.0.13,20160926_013527,20160926_014010,10 / 02069,,,,,,,,,,
9 / 02076,Overkill,TerranUAB,FALSE,FALSE,Python,00:20:02,82228,52960,0.35593,0,0,0,0,0,0,/192.168.0.32,/192.168.0.12,20160926_014142,20160926_014633,10 / 02076,,,,,,,,,,
9 / 02082,Overkill,Tyr,FALSE,FALSE,Python,00:03:30,3497,450,0.87107,0,0,0,0,0,0,/192.168.0.43,/192.168.0.23,20160926_014558,20160926_014658,10 / 02082,,,,,,,,,,
9 / 02087,Overkill,Cimex,FALSE,FALSE,Python,00:12:57,36590,13021,0.64412,0,0,0,0,0,0,/192.168.0.43,/192.168.0.22,20160926_014925,20160926_015232,10 / 02087,,,,,,,,,,
9 / 02091,Overkill,GarmBot,FALSE,FALSE,Python,00:17:56,62339,17515,0.71902,1,0,0,0,0,0,/192.168.0.34,/192.168.0.12,20160926_015213,20160926_015743,10 / 02091,,,,,,,,,,
10 / 02117,Overkill,UAlbertaBot,FALSE,FALSE,Benzene,00:21:05,84435,31893,0.62227,1,0,0,6,0,0,/192.168.0.23,/192.168.0.22,20160926_021558,20160926_022316,11 / 02117,,,,,,,,,,
10 / 02154,Overkill,CruzBot,FALSE,FALSE,Benzene,00:14:39,45647,13519,0.70382,0,0,0,0,0,0,/192.168.0.34,/192.168.0.12,20160926_024434,20160926_024820,11 / 02154,,,,,,,,,,
10 / 02171,Overkill,MegaBot,FALSE,FALSE,Benzene,00:14:10,51492,18432,0.64203,0,0,0,10,0,0,/192.168.0.31,/192.168.0.42,20160926_030117,20160926_030525,11 / 02171,,,,,,,,,,
10 / 02187,Overkill,NUSBot,FALSE,FALSE,Benzene,00:14:00,51031,17980,0.64765,0,0,0,5,0,0,/192.168.0.41,/192.168.0.12,20160926_031543,20160926_031939,11 / 02187,,,,,,,,,,
10 / 02202,Overkill,Skynet,FALSE,FALSE,Benzene,00:18:03,86203,45745,0.46933,0,0,0,3,0,0,/192.168.0.13,/192.168.0.43,20160926_033223,20160926_033801,11 / 02202,,,,,,,,,,
10 / 02229,Overkill,Ximp,FALSE,FALSE,Benzene,00:16:51,71941,40793,0.43296,0,0,0,18,0,0,/192.168.0.31,/192.168.0.43,20160926_035429,20160926_035854,11 / 02229,,,,,,,,,,
10 / 02241,Overkill,IceBot,FALSE,FALSE,Benzene,00:18:23,103677,67682,0.34718,1,0,0,0,0,0,/192.168.0.31,/192.168.0.34,20160926_040355,20160926_040943,11 / 02241,,,,,,,,,,
10 / 02271,Overkill,Oritaka,FALSE,FALSE,Benzene,00:18:03,94929,44765,0.52843,0,0,0,0,0,0,/192.168.0.43,/192.168.0.13,20160926_042659,20160926_043230,11 / 02271,,,,,,,,,,
10 / 02279,Overkill,SRbotOne,FALSE,FALSE,Benzene,00:16:11,49181,22040,0.55185,2,0,0,149,0,0,/192.168.0.42,/192.168.0.33,20160926_043411,20160926_043942,11 / 02279,,,,,,,,,,
10 / 02286,Overkill,TerranUAB,FALSE,FALSE,Benzene,00:14:57,53039,32389,0.38933,0,0,0,0,0,0,/192.168.0.43,/192.168.0.42,20160926_044124,20160926_044511,11 / 02286,,,,,,,,,,
10 / 02292,Overkill,Tyr,FALSE,FALSE,Benzene,00:04:22,4913,450,0.90822,0,0,0,0,0,0,/192.168.0.13,/192.168.0.31,20160926_044550,20160926_044700,11 / 02292,,,,,,,,,,
10 / 02297,Overkill,Cimex,FALSE,FALSE,Benzene,00:12:26,35138,11464,0.67372,0,0,0,0,0,0,/192.168.0.34,/192.168.0.11,20160926_044917,20160926_045217,11 / 02297,,,,,,,,,,
10 / 02301,Overkill,GarmBot,FALSE,FALSE,Benzene,00:15:43,53419,20477,0.61666,0,0,0,0,0,0,/192.168.0.33,/192.168.0.41,20160926_045217,20160926_045642,11 / 02301,,,,,,,,,,
10 / 02308,Overkill,ZZZKBot,FALSE,FALSE,Benzene,00:17:40,57883,34192,0.40928,0,0,0,0,0,0,/192.168.0.11,/192.168.0.44,20160926_045735,20160926_050117,11 / 02308,,,,,,,,,,
11 / 02364,Overkill,CruzBot,FALSE,FALSE,Destination,00:09:32,20052,6369,0.68234,0,0,0,0,0,0,/192.168.0.33,/192.168.0.11,20160926_054934,20160926_055142,12 / 02364,,,,,,,,,,
11 / 02381,Overkill,MegaBot,MegaBot,FALSE,Destination,00:20:15,100135,72330,0.27767,0,0,0,0,0,0,/192.168.0.12,/192.168.0.43,20160926_060323,20160926_060846,12 / 02381,,,,,,,,,,
11 / 02397,Overkill,NUSBot,FALSE,FALSE,Destination,00:12:24,42906,14954,0.65146,0,0,0,0,0,0,/192.168.0.34,/192.168.0.13,20160926_061639,20160926_061935,12 / 02397,,,,,,,,,,
11 / 02412,Overkill,Skynet,FALSE,FALSE,Destination,00:21:56,95425,69733,0.26923,0,0,0,14,0,0,/192.168.0.13,/192.168.0.43,20160926_062947,20160926_063908,12 / 02412,,,,,,,,,,
11 / 02451,Overkill,IceBot,FALSE,FALSE,Destination,00:15:39,77006,36253,0.52921,0,0,0,0,0,0,/192.168.0.23,/192.168.0.12,20160926_070124,20160926_070549,12 / 02451,,,,,,,,,,
11 / 02481,Overkill,Oritaka,FALSE,FALSE,Destination,00:13:04,45977,14336,0.68818,0,0,0,0,0,0,/192.168.0.33,/192.168.0.32,20160926_072652,20160926_073014,12 / 02481,,,,,,,,,,
11 / 02489,Overkill,SRbotOne,FALSE,FALSE,Destination,00:16:33,68441,41927,0.38739,0,0,0,110,0,0,/192.168.0.23,/192.168.0.34,20160926_073342,20160926_073906,12 / 02489,,,,,,,,,,
11 / 02496,Overkill,TerranUAB,FALSE,FALSE,Destination,00:15:00,58069,37237,0.35874,0,0,0,0,0,0,/192.168.0.41,/192.168.0.11,20160926_073835,20160926_074217,12 / 02496,,,,,,,,,,
11 / 02502,Overkill,Tyr,FALSE,FALSE,Destination,00:04:33,5478,450,0.91769,0,0,0,0,0,0,/192.168.0.34,/192.168.0.22,20160926_074401,20160926_074508,12 / 02502,,,,,,,,,,
11 / 02507,Overkill,Cimex,FALSE,FALSE,Destination,00:12:11,40232,16188,0.59762,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20160926_074724,20160926_075041,12 / 02507,,,,,,,,,,
11 / 02511,Overkill,GarmBot,FALSE,FALSE,Destination,00:11:22,33379,11387,0.65884,0,0,0,0,0,0,/192.168.0.11,/192.168.0.12,20160926_075006,20160926_075253,12 / 02511,,,,,,,,,,
12 / 02537,Overkill,UAlbertaBot,FALSE,FALSE,HeartbreakRidge,00:15:32,55172,23915,0.56653,0,0,0,1,0,0,/192.168.0.11,/192.168.0.32,20160926_081708,20160926_082049,13 / 02537,,,,,,,,,,
12 / 02574,Overkill,CruzBot,FALSE,FALSE,HeartbreakRidge,00:10:20,20994,6669,0.68231,0,0,0,1,0,0,/192.168.0.42,/192.168.0.32,20160926_084615,20160926_084835,13 / 02574,,,,,,,,,,
12 / 02591,Overkill,MegaBot,MegaBot,FALSE,HeartbreakRidge,00:14:29,49419,30087,0.39118,0,0,0,0,0,0,/192.168.0.34,/192.168.0.22,20160926_090218,20160926_090653,13 / 02591,,,,,,,,,,
12 / 02607,Overkill,NUSBot,NUSBot,FALSE,HeartbreakRidge,00:00:01,350,0,0.99715,0,0,0,0,0,0,/192.168.0.43,/192.168.0.22,20160926_092512,20160926_092644,13 / 02607,,,,,,,,,,
12 / 02622,Overkill,Skynet,FALSE,FALSE,HeartbreakRidge,00:17:16,65963,26539,0.59766,1,0,0,0,0,0,/192.168.0.34,/192.168.0.44,20160926_093842,20160926_094338,13 / 02622,,,,,,,,,,
12 / 02649,Overkill,Ximp,FALSE,FALSE,HeartbreakRidge,00:19:20,98817,74941,0.24162,1,0,0,28,0,0,/192.168.0.12,/192.168.0.42,20160926_095908,20160926_100429,13 / 02649,,,,,,,,,,
12 / 02691,Overkill,Oritaka,FALSE,FALSE,HeartbreakRidge,00:16:57,74755,41383,0.44641,2,0,0,0,0,0,/192.168.0.23,/192.168.0.43,20160926_103004,20160926_103445,13 / 02691,,,,,,,,,,
12 / 02699,Overkill,SRbotOne,FALSE,FALSE,HeartbreakRidge,00:15:22,45346,21918,0.51664,0,0,0,69,0,0,/192.168.0.12,/192.168.0.42,20160926_103630,20160926_104115,13 / 02699,,,,,,,,,,
12 / 02706,Overkill,TerranUAB,FALSE,FALSE,HeartbreakRidge,00:11:11,22013,8144,0.63001,0,0,0,0,0,0,/192.168.0.44,/192.168.0.23,20160926_104131,20160926_104359,13 / 02706,,,,,,,,,,
12 / 02712,Overkill,Tyr,FALSE,FALSE,HeartbreakRidge,00:03:31,3601,450,0.87479,0,0,0,0,0,0,/192.168.0.22,/192.168.0.23,20160926_104550,20160926_104654,13 / 02712,,,,,,,,,,
12 / 02717,Overkill,Cimex,Cimex,FALSE,HeartbreakRidge,00:11:36,28040,13896,0.5044,0,0,0,0,0,0,/192.168.0.32,/192.168.0.44,20160926_104926,20160926_105310,13 / 02717,,,,,,,,,,
12 / 02721,Overkill,GarmBot,FALSE,FALSE,HeartbreakRidge,00:15:36,57578,21837,0.62073,0,0,0,0,0,0,/192.168.0.33,/192.168.0.42,20160926_105224,20160926_105639,13 / 02721,,,,,,,,,,
12 / 02724,Overkill,JiaBot,FALSE,FALSE,HeartbreakRidge,00:20:19,88801,67690,0.23773,0,0,0,5,0,0,/192.168.0.23,/192.168.0.22,20160926_105457,20160926_105941,13 / 02724,,,,,,,,,,
13 / 02747,Overkill,UAlbertaBot,FALSE,FALSE,Aztec,00:14:39,54521,21364,0.60814,1,0,0,0,0,0,/192.168.0.11,/192.168.0.31,20160926_111350,20160926_111756,14 / 02747,,,,,,,,,,
13 / 02784,Overkill,CruzBot,FALSE,FALSE,Aztec,00:18:29,57416,44655,0.22225,0,0,0,2,0,0,/192.168.0.23,/192.168.0.41,20160926_114018,20160926_114512,14 / 02784,,,,,,,,,,
13 / 02817,Overkill,NUSBot,FALSE,FALSE,Aztec,00:20:32,107194,58500,0.45426,4,0,0,255,0,0,/192.168.0.44,/192.168.0.32,20160926_120811,20160926_121543,14 / 02817,,,,,,,,,,
13 / 02871,Overkill,IceBot,FALSE,FALSE,Aztec,00:22:28,119521,64024,0.46432,1,0,0,0,0,0,/192.168.0.42,/192.168.0.34,20160926_125146,20160926_125920,14 / 02871,,,,,,,,,,
13 / 02909,Overkill,SRbotOne,FALSE,FALSE,Aztec,00:15:45,58083,35051,0.39653,0,0,0,145,0,0,/192.168.0.11,/192.168.0.23,20160926_132247,20160926_132713,14 / 02909,,,,,,,,,,
13 / 02916,Overkill,TerranUAB,FALSE,FALSE,Aztec,00:15:12,57142,30283,0.47003,0,0,0,3,0,0,/192.168.0.12,/192.168.0.23,20160926_132826,20160926_133206,14 / 02916,,,,,,,,,,
13 / 02922,Overkill,Tyr,FALSE,FALSE,Aztec,00:04:39,5205,500,0.90376,0,0,0,0,0,0,/192.168.0.41,/192.168.0.23,20160926_133251,20160926_133404,14 / 02922,,,,,,,,,,
13 / 02927,Overkill,Cimex,FALSE,FALSE,Aztec,00:13:33,39967,17734,0.55627,0,0,0,0,0,0,/192.168.0.41,/192.168.0.12,20160926_133628,20160926_133951,14 / 02927,,,,,,,,,,
13 / 02931,Overkill,GarmBot,FALSE,FALSE,Aztec,00:15:41,57901,17021,0.70602,3,0,0,0,0,0,/192.168.0.22,/192.168.0.23,20160926_133909,20160926_134353,14 / 02931,,,,,,,,,,
13 / 02934,Overkill,JiaBot,FALSE,FALSE,Aztec,00:14:50,57964,21082,0.63628,0,0,0,0,0,0,/192.168.0.12,/192.168.0.32,20160926_134117,20160926_134439,14 / 02934,,,,,,,,,,
14 / 02994,Overkill,CruzBot,FALSE,FALSE,TauCross,00:10:18,20748,6507,0.68635,0,0,0,4,0,0,/192.168.0.11,/192.168.0.34,20160926_143149,20160926_143452,15 / 02994,,,,,,,,,,
14 / 03027,Overkill,NUSBot,FALSE,FALSE,TauCross,00:17:25,75436,35373,0.53108,1,0,0,4,0,0,/192.168.0.31,/192.168.0.13,20160926_145655,20160926_150156,15 / 03027,,,,,,,,,,
14 / 03042,Overkill,Skynet,FALSE,FALSE,TauCross,00:17:32,90881,52449,0.42288,2,0,0,4,0,0,/192.168.0.42,/192.168.0.22,20160926_150843,20160926_151458,15 / 03042,,,,,,,,,,
14 / 03111,Overkill,Oritaka,FALSE,FALSE,TauCross,00:13:11,46170,17383,0.62349,0,0,0,0,0,0,/192.168.0.12,/192.168.0.34,20160926_160331,20160926_160652,15 / 03111,,,,,,,,,,
14 / 03119,Overkill,SRbotOne,FALSE,FALSE,TauCross,00:19:58,88447,74129,0.16188,0,0,0,90,0,0,/192.168.0.23,/192.168.0.41,20160926_161104,20160926_161700,15 / 03119,,,,,,,,,,
14 / 03126,Overkill,TerranUAB,FALSE,FALSE,TauCross,00:18:47,80623,77273,0.04155,0,0,0,0,0,0,/192.168.0.22,/192.168.0.13,20160926_161902,20160926_162319,15 / 03126,,,,,,,,,,
14 / 03132,Overkill,Tyr,FALSE,FALSE,TauCross,00:04:41,5482,450,0.91775,0,0,0,0,0,0,/192.168.0.13,/192.168.0.33,20160926_162529,20160926_162643,15 / 03132,,,,,,,,,,
14 / 03137,Overkill,Cimex,FALSE,FALSE,TauCross,00:13:01,34945,18111,0.48171,0,0,0,0,0,0,/192.168.0.11,/192.168.0.34,20160926_162909,20160926_163210,15 / 03137,,,,,,,,,,
14 / 03141,Overkill,GarmBot,FALSE,FALSE,TauCross,00:14:08,46247,17966,0.61151,0,0,0,0,0,0,/192.168.0.43,/192.168.0.44,20160926_163206,20160926_163603,15 / 03141,,,,,,,,,,
14 / 03148,Overkill,ZZZKBot,FALSE,FALSE,TauCross,00:17:17,56283,24405,0.56638,0,0,0,0,0,0,/192.168.0.42,/192.168.0.43,20160926_163728,20160926_164114,15 / 03148,,,,,,,,,,
15 / 03186,Overkill,Aiur,FALSE,FALSE,Andromeda,00:17:28,79101,44495,0.43749,1,0,0,0,0,0,/192.168.0.43,/192.168.0.11,20160926_171433,20160926_171902,16 / 03186,,,,,,,,,,
15 / 03204,Overkill,CruzBot,FALSE,FALSE,Andromeda,00:17:10,70562,29456,0.58254,0,0,0,3,0,0,/192.168.0.44,/192.168.0.23,20160926_173046,20160926_173605,16 / 03204,,,,,,,,,,
15 / 03221,Overkill,MegaBot,FALSE,FALSE,Andromeda,00:17:10,76849,38212,0.50276,0,0,0,0,0,0,/192.168.0.43,/192.168.0.32,20160926_174526,20160926_174948,16 / 03221,,,,,,,,,,
15 / 03237,Overkill,NUSBot,FALSE,FALSE,Andromeda,00:12:52,45039,15358,0.65899,0,0,0,1,0,0,/192.168.0.42,/192.168.0.12,20160926_175759,20160926_180127,16 / 03237,,,,,,,,,,
15 / 03252,Overkill,Skynet,FALSE,FALSE,Andromeda,00:19:16,85651,53765,0.37227,1,0,0,147,0,0,/192.168.0.33,/192.168.0.32,20160926_181054,20160926_181743,16 / 03252,,,,,,,,,,
15 / 03266,Overkill,Xelnaga,FALSE,FALSE,Andromeda,00:17:35,86472,53025,0.38679,4,0,0,0,0,0,/192.168.0.41,/192.168.0.42,20160926_182456,20160926_182940,16 / 03266,,,,,,,,,,
15 / 03291,Overkill,IceBot,FALSE,FALSE,Andromeda,00:19:20,112346,55871,0.50268,1,0,0,0,0,0,/192.168.0.42,/192.168.0.11,20160926_184431,20160926_185055,16 / 03291,,,,,,,,,,
15 / 03321,Overkill,Oritaka,FALSE,FALSE,Andromeda,00:12:24,44609,15523,0.65201,0,0,0,0,0,0,/192.168.0.32,/192.168.0.44,20160926_190941,20160926_191252,16 / 03321,,,,,,,,,,
15 / 03329,Overkill,SRbotOne,FALSE,FALSE,Andromeda,00:13:42,43126,18541,0.57006,0,0,0,89,0,0,/192.168.0.44,/192.168.0.13,20160926_191519,20160926_191951,16 / 03329,,,,,,,,,,
15 / 03336,Overkill,TerranUAB,FALSE,FALSE,Andromeda,00:16:26,53622,29153,0.45632,0,0,0,0,0,0,/192.168.0.43,/192.168.0.34,20160926_192140,20160926_192533,16 / 03336,,,,,,,,,,
15 / 03342,Overkill,Tyr,FALSE,FALSE,Andromeda,00:03:44,3957,450,0.88605,0,0,0,0,0,0,/192.168.0.43,/192.168.0.33,20160926_192733,20160926_192835,16 / 03342,,,,,,,,,,
15 / 03347,Overkill,Cimex,Cimex,FALSE,Andromeda,00:09:25,17516,7608,0.56562,0,0,0,0,0,0,/192.168.0.42,/192.168.0.33,20160926_193108,20160926_193419,16 / 03347,,,,,,,,,,
15 / 03351,Overkill,GarmBot,FALSE,FALSE,Andromeda,00:12:02,34333,11235,0.67274,0,0,0,0,0,0,/192.168.0.23,/192.168.0.22,20160926_193355,20160926_193708,16 / 03351,,,,,,,,,,
15 / 03354,Overkill,JiaBot,FALSE,FALSE,Andromeda,00:14:33,48671,18820,0.61331,0,0,0,15,0,0,/192.168.0.33,/192.168.0.11,20160926_193609,20160926_193947,16 / 03354,,,,,,,,,,
